tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms
0,300,0,0,9.7021,9.8416,10,1302,15.015
1,300,0,0,9.8043,9.8666,18,1292,14.584
2,300,0,0,9.9065,9.8916,21,1302,15.122
3,300,0,0,10.0086,9.9166,25,1296,16.549
4,300,0,0,10.1099,9.9416,30,1298,29.681
5,300,0,0,10.2099,9.9666,31,1288,17.432
6,300,0,0,10.3077,9.9916,35,1288,22.814
7,300,0,0,10.4055,10.0166,36,1292,16.985
8,300,0,0,10.4974,10.0416,38,1292,25.085
9,300,0,0,10.5855,10.0666,41,1290,45.108
10,300,0,0,10.6795,10.0916,41,1300,23.618
11,300,0,0,10.7636,10.1166,42,1294,27.789
12,300,0,0,10.8456,10.1416,42,1310,21.646
13,300,0,0,10.9344,10.1666,42,1300,22.797
14,300,0,0,11.0111,10.1916,43,1298,17.622
15,300,0,0,11.0848,10.2166,43,1294,25.285
16,300,0,0,11.1538,10.2416,43,1300,33.420
17,300,0,0,11.2342,10.2666,43,1290,16.113
18,300,0,0,11.2993,10.2916,43,1290,20.746
19,300,0,0,11.3588,10.3166,43,1286,21.470
20,300,0,0,11.4318,10.3416,44,1278,18.249
21,299,0,1,11.4863,10.3604,44,1274,19.779
22,299,0,0,11.5403,10.3854,44,1258,19.510
23,299,0,0,11.6085,10.4104,45,1276,16.121
24,299,1,1,11.6356,10.3665,46,1271,22.591
25,299,0,0,11.6793,10.3915,47,1278,29.819
26,299,0,0,11.7399,10.4165,47,1284,19.967
27,299,1,1,11.7621,10.3745,47,1296,16.021
28,299,0,0,11.8021,10.3995,47,1310,21.193
29,299,0,0,11.8596,10.4245,47,1302,17.622
30,298,0,1,11.8913,10.4318,47,1292,18.482
31,298,0,0,11.9249,10.4568,47,1280,16.912
32,298,0,0,11.9570,10.4818,47,1284,20.787
33,298,0,0,12.0087,10.5068,47,1284,31.866
34,298,0,0,12.0389,10.5318,47,1300,17.776
35,298,0,0,12.0641,10.5568,47,1302,24.078
36,298,1,1,12.0868,10.5144,47,1288,40.633
37,298,0,0,12.1061,10.5394,47,1300,18.247
38,298,0,0,12.1234,10.5644,46,1302,20.251
39,298,0,0,12.1630,10.5894,46,1302,22.180
40,298,1,1,12.1571,10.5472,47,1311,35.629
41,298,0,0,12.1723,10.5722,47,1310,22.191
42,298,0,0,12.2110,10.5972,47,1310,16.763
43,298,2,2,12.1803,10.4876,48,1308,16.447
44,298,0,0,12.1962,10.5126,48,1304,24.418
45,298,1,1,12.2159,10.4683,48,1303,14.629
46,298,0,0,12.2365,10.4933,48,1306,18.011
47,298,1,1,12.2351,10.4511,48,1305,25.167
48,298,1,1,12.2290,10.4085,48,1296,20.850
49,298,0,0,12.2660,10.4335,48,1310,20.239
50,298,1,1,12.2567,10.3913,48,1322,27.450
51,298,1,1,12.2476,10.3490,49,1328,33.411
52,298,0,0,12.2832,10.3740,49,1330,28.586
53,298,0,0,12.2986,10.3990,49,1332,23.124
54,298,0,0,12.3143,10.4240,49,1330,24.897
55,298,0,0,12.3492,10.4490,49,1338,21.617
56,298,0,0,12.3588,10.4740,49,1342,23.649
57,298,1,1,12.3461,10.4315,49,1344,24.026
58,298,0,0,12.3752,10.4565,49,1350,17.251
59,298,0,0,12.3818,10.4815,49,1342,21.779
60,298,0,0,12.3882,10.5065,49,1354,25.394
61,298,1,1,12.3934,10.4643,49,1350,15.258
62,298,0,0,12.3984,10.4893,49,1348,15.690
63,298,1,1,12.3801,10.4469,49,1364,22.084
64,298,0,0,12.3859,10.4719,48,1370,24.513
65,298,0,0,12.4140,10.4969,48,1370,15.687
66,298,0,0,12.4181,10.5219,48,1366,24.087
67,298,0,0,12.4209,10.5469,48,1368,27.169
68,298,0,0,12.4475,10.5719,48,1370,21.497
69,298,0,0,12.4526,10.5969,48,1364,16.528
70,298,0,0,12.4566,10.6219,48,1366,20.839
71,298,0,0,12.4839,10.6469,48,1368,16.242
72,298,0,0,12.4905,10.6719,48,1372,21.544
73,298,0,0,12.4998,10.6969,48,1366,21.663
74,298,0,0,12.5280,10.7219,48,1378,15.109
75,298,1,1,12.5131,10.6797,48,1390,27.261
76,298,0,0,12.5192,10.7047,48,1392,32.927
77,298,0,0,12.5480,10.7297,48,1388,17.666
78,298,0,0,12.5536,10.7547,48,1392,16.350
79,298,0,0,12.5587,10.7797,48,1398,26.299
80,299,1,0,12.4937,10.7686,48,1398,26.231
81,299,0,0,12.5193,10.7936,48,1412,15.867
82,299,1,1,12.5024,10.7515,48,1413,15.675
83,299,0,0,12.5049,10.7765,47,1426,22.601
84,299,1,1,12.5072,10.7346,47,1428,15.274
85,299,0,0,12.5111,10.7596,47,1426,15.252
86,299,1,1,12.4922,10.7169,47,1419,25.526
87,299,0,0,12.5196,10.7419,47,1418,16.859
88,299,1,1,12.5011,10.6992,47,1406,20.600
