tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms
0,300,0,0,9.6817,9.8366,10,1302,52.455
1,300,0,0,9.7634,9.8566,18,1296,46.449
2,300,0,0,9.8452,9.8766,23,1298,30.800
3,300,0,0,9.9258,9.8966,27,1302,27.368
4,300,0,0,10.0049,9.9166,28,1294,25.576
5,300,0,0,10.0833,9.9366,29,1298,56.805
6,300,0,0,10.1623,9.9566,32,1294,48.488
7,300,0,0,10.2382,9.9766,35,1292,35.428
8,300,0,0,10.3154,9.9966,35,1292,54.548
9,300,0,0,10.3887,10.0166,35,1292,28.350
10,300,0,0,10.4597,10.0366,36,1292,30.537
11,300,0,0,10.5334,10.0566,36,1280,24.585
12,300,0,0,10.6007,10.0766,36,1292,36.016
13,300,0,0,10.6723,10.0966,36,1286,34.933
14,300,0,0,10.7363,10.1166,37,1296,26.088
15,300,0,0,10.7991,10.1366,37,1296,23.760
16,300,0,0,10.8670,10.1566,37,1292,28.002
17,300,0,0,10.9268,10.1766,37,1294,34.726
18,300,0,0,10.9925,10.1966,37,1302,21.972
19,300,0,0,11.0495,10.2166,37,1292,25.543
20,300,0,0,11.1048,10.2366,38,1302,33.142
21,300,0,0,11.1678,10.2566,37,1314,25.085
22,300,0,0,11.2206,10.2766,37,1322,34.365
23,300,0,0,11.2807,10.2966,37,1322,42.016
24,300,0,0,11.3304,10.3166,37,1336,46.025
25,300,0,0,11.3770,10.3366,37,1356,52.609
26,300,0,0,11.4324,10.3566,37,1368,32.679
27,300,0,0,11.4754,10.3766,37,1366,54.824
28,300,0,0,11.5280,10.3966,37,1370,23.640
29,300,1,1,11.5461,10.3480,38,1383,26.843
30,299,0,1,11.5864,10.3913,40,1392,62.582
31,299,0,0,11.6337,10.4113,41,1398,33.553
32,299,0,0,11.6670,10.4313,41,1400,36.538
33,299,1,1,11.6925,10.3841,41,1404,30.603
34,299,0,0,11.7270,10.4041,42,1406,24.967
35,299,0,0,11.7602,10.4241,42,1408,24.923
36,299,0,0,11.8032,10.4441,42,1418,23.303
37,299,1,1,11.8106,10.3969,42,1421,30.513
38,299,0,0,11.8488,10.4169,42,1422,41.671
39,299,0,0,11.8738,10.4369,42,1422,24.648
40,299,0,0,11.8955,10.4569,42,1430,22.857
41,299,0,0,11.9299,10.4769,41,1424,16.157
42,299,0,0,11.9513,10.4969,41,1428,22.577
43,299,0,0,11.9855,10.5169,41,1424,29.549
44,299,0,0,12.0050,10.5369,41,1418,16.913
45,299,0,0,12.0233,10.5569,41,1416,26.088
46,299,1,1,12.0314,10.5097,41,1414,19.385
47,299,0,0,12.0467,10.5297,41,1420,22.667
48,299,0,0,12.0747,10.5497,41,1414,20.310
49,299,1,1,12.0670,10.5028,41,1422,26.032
50,299,1,1,12.0589,10.4558,42,1429,28.868
51,299,0,0,12.0864,10.4758,42,1430,30.980
52,299,0,0,12.0979,10.4958,42,1438,29.103
53,299,1,1,12.1016,10.4488,43,1437,29.755
54,299,1,1,12.0879,10.4019,44,1444,20.870
55,299,0,0,12.0981,10.4219,44,1446,28.019
56,299,0,0,12.1224,10.4419,44,1440,24.046
57,299,1,1,12.1119,10.3928,43,1437,28.960
58,299,0,0,12.1341,10.4128,43,1440,24.170
59,299,0,0,12.1408,10.4328,43,1430,29.135
60,299,0,0,12.1468,10.4528,43,1426,34.682
61,299,0,0,12.1687,10.4728,43,1428,22.249
62,299,0,0,12.1788,10.4928,43,1432,41.430
63,299,0,0,12.2027,10.5128,43,1436,23.346
64,299,0,0,12.2112,10.5328,43,1438,35.598
65,299,0,0,12.2193,10.5528,43,1440,50.091
66,299,0,0,12.2413,10.5728,43,1436,30.177
67,299,1,1,12.2269,10.5258,43,1423,49.646
68,299,0,0,12.2477,10.5458,43,1434,24.120
69,299,0,0,12.2529,10.5658,43,1444,24.410
70,299,1,1,12.2333,10.5182,43,1443,30.434
71,299,0,0,12.2541,10.5382,43,1442,25.811
72,299,0,0,12.2604,10.5582,43,1446,34.187
73,299,0,0,12.2795,10.5782,43,1446,23.225
74,299,0,0,12.2843,10.5982,43,1448,26.668
75,299,1,1,12.2699,10.5513,43,1464,42.728
76,299,0,0,12.2923,10.5713,43,1464,27.464
77,299,0,0,12.3010,10.5913,43,1464,45.628
78,299,1,1,12.3012,10.5443,44,1454,19.681
79,299,0,0,12.3094,10.5643,44,1464,28.944
80,299,0,0,12.3187,10.5843,44,1464,43.021
81,299,0,0,12.3398,10.6043,44,1466,25.288
82,299,0,0,12.3432,10.6243,43,1460,32.101
83,299,1,1,12.3399,10.5762,43,1462,31.186
84,299,0,0,12.3406,10.5962,43,1452,21.989
85,299,0,0,12.3413,10.6162,43,1448,31.661
86,299,0,0,12.3584,10.6362,43,1444,20.836
87,299,0,0,12.3607,10.6562,43,1438,45.693
88,299,0,0,12.3797,10.6762,43,1440,28.868
89,299,0,0,12.3807,10.6962,43,1442,35.250
90,299,1,1,12.3571,10.6493,43,1436,32.964
91,299,0,0,12.3732,10.6693,43,1438,29.281
92,299,0,0,12.3741,10.6893,43,1438,41.648
93,299,0,0,12.3885,10.7093,43,1440,24.933
94,299,0,0,12.3855,10.7293,43,1442,24.298
95,299,0,0,12.3817,10.7493,43,1444,50.853
96,299,1,1,12.3701,10.7024,43,1442,28.501
97,299,0,0,12.3662,10.7224,43,1446,42.127
98,299,0,0,12.3784,10.7424,43,1444,21.451
99,299,0,0,12.3754,10.7624,43,1448,36.770
100,299,0,0,12.3722,10.7824,43,1440,26.778
101,299,0,0,12.3844,10.8024,43,1440,17.174
102,299,0,0,12.3806,10.8224,43,1430,27.636
103,299,0,0,12.3940,10.8424,43,1426,16.956
104,299,1,1,12.3662,10.7952,43,1421,19.147
105,299,0,0,12.3655,10.8152,43,1412,23.615
106,299,0,0,12.3794,10.8352,43,1408,17.573
107,299,0,0,12.3791,10.8552,43,1404,27.639
108,299,0,0,12.3940,10.8752,43,1408,17.273
109,299,0,0,12.3947,10.8952,43,1410,18.780
110,299,0,0,12.3965,10.9152,43,1410,33.451
111,299,1,1,12.3912,10.8677,43,1407,25.842
112,299,0,0,12.3980,10.8877,43,1406,28.204
113,299,0,0,12.4171,10.9077,43,1402,17.518
114,299,0,0,12.4229,10.9277,43,1402,16.364
115,299,0,0,12.4292,10.9477,43,1410,24.342
116,299,0,0,12.4481,10.9677,43,1412,34.391
117,299,0,0,12.4545,10.9877,43,1432,27.986
118,298,0,1,12.4692,10.9864,43,1421,16.462
119,298,0,0,12.4771,11.0064,43,1392,19.543
120,298,1,1,12.4615,10.9591,43,1380,22.979
121,298,1,1,12.4578,10.9120,43,1384,15.301
122,298,0,0,12.4646,10.9320,43,1388,30.383
123,298,0,0,12.4836,10.9520,43,1398,20.147
124,298,0,0,12.4886,10.9720,43,1406,19.225
125,298,0,0,12.4921,10.9920,43,1406,24.841
126,298,1,1,12.4874,10.9448,43,1406,25.519
127,298,0,0,12.4904,10.9648,43,1410,29.765
128,298,0,0,12.5076,10.9848,43,1412,16.279
129,298,0,0,12.5127,11.0048,43,1414,14.481
130,298,0,0,12.5172,11.0248,43,1416,20.538
131,298,0,0,12.5359,11.0448,43,1424,14.980
132,298,0,0,12.5432,11.0648,43,1432,33.633
133,298,0,0,12.5638,11.0848,43,1428,20.028
134,298,0,0,12.5711,11.1048,43,1428,15.908
135,298,0,0,12.5798,11.1248,43,1430,23.769
136,299,1,0,12.5320,11.1075,44,1438,15.649
137,299,0,0,12.5427,11.1275,44,1450,23.650
138,299,0,0,12.5657,11.1475,44,1452,16.537
139,299,0,0,12.5754,11.1675,43,1464,23.280
140,299,0,0,12.5843,11.1875,43,1468,27.842
141,299,0,0,12.6057,11.2075,43,1470,19.499
142,299,0,0,12.6150,11.2275,43,1466,28.384
143,299,0,0,12.6373,11.2475,43,1464,21.718
144,299,2,2,12.6057,11.1304,43,1453,16.486
145,299,0,0,12.6179,11.1504,43,1468,24.135
146,299,0,0,12.6436,11.1704,43,1464,16.024
147,299,0,0,12.6579,11.1904,43,1476,22.617
148,300,1,0,12.6157,11.1730,43,1484,25.182
149,300,0,0,12.6313,11.1930,43,1498,16.257
150,300,0,0,12.6439,11.2130,43,1496,22.656
151,300,0,0,12.6675,11.2330,43,1510,17.465
152,300,0,0,12.6800,11.2530,43,1508,30.994
153,300,0,0,12.7040,11.2730,43,1514,19.340
154,300,0,0,12.7152,11.2930,43,1520,20.349
155,300,1,1,12.7055,11.2461,43,1525,41.351
156,300,0,0,12.7289,11.2661,43,1524,18.668
157,300,0,0,12.7420,11.2861,43,1532,28.299
158,300,0,0,12.7636,11.3061,43,1536,21.387
159,300,0,0,12.7724,11.3261,43,1542,25.315
160,300,0,0,12.7802,11.3461,43,1540,36.864
161,300,0,0,12.8005,11.3661,43,1546,23.334
162,300,0,0,12.8099,11.3861,43,1554,32.750
163,300,0,0,12.8321,11.4061,43,1552,18.049
164,300,0,0,12.8444,11.4261,43,1556,17.688
165,300,0,0,12.8565,11.4461,43,1560,26.459
166,299,2,3,12.8202,11.3055,43,1559,17.070
167,299,0,0,12.8329,11.3255,43,1554,26.942
168,299,1,1,12.8312,11.2786,43,1557,25.053
169,299,0,0,12.8433,11.2986,43,1548,21.382
170,299,2,2,12.8106,11.1846,43,1539,36.731
171,299,0,0,12.8372,11.2046,43,1544,24.824
172,299,0,0,12.8519,11.2246,43,1550,25.805
173,299,0,0,12.8786,11.2446,43,1550,14.365
174,299,0,0,12.8945,11.2646,43,1544,23.599
175,299,0,0,12.9112,11.2846,43,1546,23.363
176,299,1,1,12.9182,11.2355,43,1537,15.594
177,299,2,2,12.8902,11.1022,43,1529,22.405
178,299,0,0,12.9140,11.1222,43,1544,25.684
179,299,0,0,12.9263,11.1422,43,1540,14.863
180,299,0,0,12.9393,11.1622,43,1540,28.099
181,299,0,0,12.9628,11.1822,43,1542,22.632
182,299,0,0,12.9732,11.2022,43,1552,35.475
183,299,1,1,12.9732,11.1550,43,1551,29.305
184,299,0,0,12.9810,11.1750,43,1550,15.359
185,299,0,0,12.9875,11.1950,43,1558,21.864
186,299,1,1,12.9861,11.1422,43,1555,15.420
187,299,0,0,12.9935,11.1622,43,1562,26.142
188,299,0,0,13.0130,11.1822,43,1572,23.751
189,299,0,0,13.0198,11.2022,43,1568,24.295
190,298,0,1,13.0722,11.1891,43,1575,21.881
191,298,1,1,13.0716,11.1418,43,1567,13.396
192,297,0,1,13.1283,11.1291,43,1572,25.478
193,297,0,0,13.1544,11.1491,43,1556,22.666
194,297,0,0,13.1706,11.1691,43,1568,12.412
195,297,0,0,13.1888,11.1891,43,1558,34.906
196,297,1,1,13.1995,11.1386,43,1564,13.487
197,298,1,0,13.1479,11.1211,44,1570,25.183
198,298,0,0,13.1785,11.1411,44,1586,13.712
199,298,0,0,13.1988,11.1611,44,1578,19.265
200,299,1,0,13.1477,11.1437,45,1580,22.561
201,298,0,1,13.1890,11.1337,46,1587,17.770
202,298,0,0,13.2066,11.1537,46,1578,24.234
203,298,1,1,13.2135,11.1021,46,1571,13.702
204,298,1,1,13.2063,11.0548,46,1585,22.595
205,298,1,1,13.2040,11.0076,46,1582,22.390
206,298,0,0,13.2344,11.0276,46,1590,18.919
207,299,1,0,13.1826,11.0106,45,1594,25.588
208,299,0,0,13.2132,11.0306,44,1598,21.521
209,301,2,0,13.0922,10.9772,45,1608,24.963
210,301,1,1,13.0855,10.9307,45,1626,35.633
211,301,0,0,13.1144,10.9507,46,1636,15.274
212,301,0,0,13.1325,10.9707,46,1642,22.086
213,301,0,0,13.1611,10.9907,46,1642,14.933
214,301,1,1,13.1593,10.9401,46,1655,15.773
215,301,1,1,13.1548,10.8931,46,1665,29.228
216,301,0,0,13.1862,10.9131,46,1688,18.887
217,301,0,0,13.2084,10.9331,45,1684,22.803
218,302,1,0,13.1726,10.9169,45,1686,17.074
219,302,0,0,13.1969,10.9369,45,1702,14.650
220,303,1,0,13.1491,10.9207,45,1704,22.193
221,303,0,0,13.1806,10.9407,45,1724,14.219
222,303,0,0,13.2030,10.9607,45,1736,25.055
223,303,0,0,13.2365,10.9807,45,1734,14.749
224,303,0,0,13.2639,11.0007,45,1734,12.363
225,303,0,0,13.2915,11.0207,45,1746,28.497
226,303,0,0,13.3255,11.0407,45,1738,16.411
227,303,0,0,13.3483,11.0607,45,1748,26.156
228,303,0,0,13.3803,11.0807,45,1746,13.161
229,303,0,0,13.4029,11.1007,45,1748,23.581
230,303,0,0,13.4255,11.1207,45,1756,21.705
231,303,1,1,13.4362,11.0744,45,1739,14.918
232,303,0,0,13.4588,11.0944,45,1758,24.566
233,303,0,0,13.4920,11.1144,45,1760,37.014
234,304,1,0,13.4423,11.0978,45,1760,22.281
235,304,0,0,13.4615,11.1178,45,1780,31.227
236,304,0,0,13.4900,11.1378,45,1776,21.706
237,304,0,0,13.5082,11.1578,45,1778,30.567
238,304,0,0,13.5377,11.1778,45,1786,17.026
239,304,0,0,13.5557,11.1978,44,1798,15.930
240,304,0,0,13.5740,11.2178,44,1796,39.307
241,304,0,0,13.6029,11.2378,44,1794,13.075
242,304,0,0,13.6234,11.2578,45,1790,31.387
243,304,1,1,13.6344,11.2061,45,1784,25.537
244,304,0,0,13.6537,11.2261,44,1782,16.193
