tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms
0,300,0,0,9.6817,9.8366,10,1302,17.649
1,300,0,0,9.7634,9.8566,18,1296,17.938
2,300,0,0,9.8452,9.8766,23,1298,17.926
3,300,0,0,9.9269,9.8966,25,1302,19.393
4,300,0,0,10.0075,9.9166,27,1294,18.640
5,300,0,0,10.0875,9.9366,27,1298,20.110
6,300,0,0,10.1663,9.9566,29,1286,19.578
7,300,0,0,10.2431,9.9766,33,1282,20.317
8,300,0,0,10.3222,9.9966,35,1280,18.255
9,300,0,0,10.3962,10.0166,36,1280,18.775
10,300,0,0,10.4676,10.0366,37,1276,19.765
11,300,0,0,10.5367,10.0566,38,1270,25.522
12,300,0,0,10.6121,10.0766,38,1280,18.728
13,300,0,0,10.6790,10.0966,39,1280,19.437
14,300,0,0,10.7440,10.1166,40,1282,19.505
15,300,0,0,10.8071,10.1366,40,1280,25.808
16,300,0,0,10.8792,10.1566,40,1284,18.464
17,300,0,0,10.9393,10.1766,40,1278,18.879
18,300,0,0,10.9976,10.1966,40,1274,17.945
19,300,0,0,11.0547,10.2166,40,1282,24.338
20,300,0,0,11.1232,10.2366,40,1292,19.951
21,300,0,0,11.1772,10.2566,40,1300,22.118
22,300,0,0,11.2287,10.2766,40,1296,22.534
23,300,0,0,11.2774,10.2966,40,1296,23.691
24,300,0,0,11.3411,10.3166,39,1304,18.157
25,300,0,0,11.3883,10.3366,39,1314,18.498
26,300,0,0,11.4336,10.3566,39,1332,23.040
27,300,0,0,11.4755,10.3766,40,1344,22.418
28,300,0,0,11.5340,10.3966,40,1354,17.556
29,300,0,0,11.5709,10.4166,40,1356,19.138
30,299,0,1,11.6051,10.4555,40,1357,18.768
31,299,0,0,11.6395,10.4755,40,1352,24.264
32,299,0,0,11.6928,10.4955,40,1364,17.569
33,299,0,0,11.7248,10.5155,41,1370,18.638
34,299,0,0,11.7566,10.5355,41,1378,19.105
35,299,1,1,11.7670,10.4884,42,1390,27.382
36,299,0,0,11.8194,10.5084,42,1396,17.369
37,299,0,0,11.8500,10.5284,42,1396,17.633
38,299,0,0,11.8794,10.5484,42,1396,18.473
39,299,0,0,11.9095,10.5684,43,1412,24.945
40,299,0,0,11.9586,10.5884,43,1404,43.841
41,299,0,0,11.9872,10.6084,43,1400,28.282
42,299,1,1,11.9926,10.5615,43,1403,18.562
43,299,0,0,12.0160,10.5815,43,1410,24.090
44,299,0,0,12.0586,10.6015,43,1408,21.744
45,299,0,0,12.0765,10.6215,43,1412,19.051
46,299,0,0,12.0929,10.6415,43,1404,19.032
47,299,0,0,12.1082,10.6615,43,1402,24.814
48,299,0,0,12.1460,10.6815,43,1404,20.214
49,299,0,0,12.1622,10.7015,43,1398,23.315
50,299,0,0,12.1768,10.7215,43,1390,28.682
51,299,1,1,12.1681,10.6745,44,1404,24.563
52,299,0,0,12.2025,10.6945,44,1412,22.744
53,299,0,0,12.2161,10.7145,44,1412,19.172
54,299,1,1,12.2083,10.6676,44,1407,20.718
55,299,1,1,12.1986,10.6202,45,1411,44.381
56,299,1,1,12.2142,10.5731,45,1409,31.925
57,299,0,0,12.2272,10.5931,45,1418,24.736
58,299,0,0,12.2385,10.6131,45,1418,33.207
59,299,1,1,12.2311,10.5622,45,1410,43.998
60,299,1,1,12.2454,10.5152,45,1408,19.487
61,299,0,0,12.2588,10.5352,45,1420,21.796
62,299,0,0,12.2709,10.5552,45,1426,22.980
63,299,0,0,12.2829,10.5752,45,1428,26.160
64,299,0,0,12.3165,10.5952,45,1426,23.936
65,299,0,0,12.3275,10.6152,45,1434,19.546
66,299,0,0,12.3356,10.6352,45,1436,18.693
67,299,0,0,12.3435,10.6552,45,1444,25.957
68,299,0,0,12.3727,10.6752,45,1460,19.580
69,299,0,0,12.3808,10.6952,45,1464,19.075
70,299,0,0,12.3866,10.7152,44,1466,18.956
71,299,0,0,12.3904,10.7352,44,1464,29.429
72,299,0,0,12.4177,10.7552,44,1466,18.709
73,299,0,0,12.4226,10.7752,44,1468,19.353
74,299,0,0,12.4267,10.7952,44,1468,26.510
75,299,0,0,12.4302,10.8152,44,1472,23.603
76,299,1,1,12.4352,10.7677,44,1462,21.964
77,299,1,1,12.4158,10.7206,44,1468,18.774
78,299,0,0,12.4178,10.7406,44,1476,19.075
79,299,0,0,12.4202,10.7606,44,1468,23.892
80,299,1,1,12.4246,10.7134,44,1474,22.216
81,299,0,0,12.4252,10.7334,44,1474,19.385
82,299,0,0,12.4258,10.7534,44,1472,18.873
83,299,0,0,12.4251,10.7734,44,1470,29.318
84,299,0,0,12.4499,10.7934,44,1464,19.204
85,299,0,0,12.4510,10.8134,44,1472,18.567
86,299,1,1,12.4310,10.7648,44,1472,18.723
87,299,0,0,12.4310,10.7848,44,1476,26.363
88,299,0,0,12.4555,10.8048,44,1472,19.325
89,299,0,0,12.4582,10.8248,44,1472,20.033
90,299,0,0,12.4609,10.8448,44,1472,18.722
91,299,1,1,12.4423,10.7978,45,1472,27.613
92,299,0,0,12.4682,10.8178,45,1470,18.580
93,299,0,0,12.4731,10.8378,45,1474,19.482
94,299,1,1,12.4571,10.7909,44,1472,19.649
95,299,0,0,12.4618,10.8109,44,1482,26.031
96,299,0,0,12.4887,10.8309,44,1486,19.315
97,299,0,0,12.4928,10.8509,44,1484,18.547
98,299,0,0,12.4952,10.8709,44,1484,24.079
99,299,1,1,12.4728,10.8238,44,1472,24.020
100,299,0,0,12.4976,10.8438,44,1478,23.726
101,299,1,1,12.4807,10.7954,44,1478,17.860
102,299,0,0,12.4826,10.8154,44,1478,20.035
103,299,0,0,12.4842,10.8354,44,1484,24.472
104,299,0,0,12.5088,10.8554,44,1492,21.549
105,299,0,0,12.5129,10.8754,44,1488,22.215
106,299,1,1,12.4909,10.8281,44,1493,24.356
107,299,1,1,12.4714,10.7811,44,1494,27.622
108,299,0,0,12.4967,10.8011,44,1492,17.666
109,299,0,0,12.4998,10.8211,44,1490,22.162
110,299,0,0,12.5032,10.8411,44,1492,19.164
111,299,0,0,12.5060,10.8611,44,1492,23.970
112,299,0,0,12.5308,10.8811,44,1494,20.471
113,299,0,0,12.5351,10.9011,44,1502,21.446
114,299,0,0,12.5382,10.9211,44,1500,19.735
115,299,0,0,12.5410,10.9411,44,1498,33.330
116,299,1,1,12.5432,10.8928,44,1506,23.460
117,299,0,0,12.5452,10.9128,44,1524,21.250
118,299,0,0,12.5498,10.9328,44,1520,19.119
119,299,1,1,12.5314,10.8858,44,1517,23.821
120,299,0,0,12.5556,10.9058,44,1536,19.154
121,299,0,0,12.5598,10.9258,44,1540,22.403
