tick,population,births,deaths,avgEnergy,avgAge,groups,neighborChecks,tickDurationMs
2592,500,0,0,29.846973,35.565056,95,2244,2.8888
2593,500,0,0,29.85572,35.5984,95,2242,3.1367
2594,499,0,1,29.894245,35.694862,95,2262,3.2371
2595,500,1,0,29.823542,35.656773,95,2226,2.7125
2596,498,0,2,29.775707,35.705864,95,2250,2.6434
2597,499,2,1,29.6954,35.54699,95,2243,2.6142
2598,500,1,0,29.627132,35.509155,95,2232,3.2642
2599,500,0,0,29.636469,35.542477,95,2244,3.3833
2600,500,0,0,29.647326,35.575794,95,2200,2.8334
2601,500,0,0,29.65413,35.609123,95,2214,2.5623
2602,500,0,0,29.659582,35.642464,95,2226,2.6261
2603,500,0,0,29.665575,35.675827,95,2256,2.762
2604,500,0,0,29.67138,35.709164,95,2238,3.0182
2605,500,0,0,29.676163,35.742496,95,2232,3.5955
2606,500,0,0,29.681555,35.77582,95,2258,2.6598
2607,500,0,0,29.688543,35.809124,95,2222,2.7394
2608,500,0,0,29.697077,35.84247,95,2226,2.623
2609,500,0,0,29.704987,35.875813,95,2200,2.9687
2610,500,0,0,29.715528,35.90917,95,2186,2.7192
2611,499,0,1,29.782936,35.897373,95,2163,3.2988
2612,500,1,0,29.71528,35.85882,95,2122,2.5891
2613,500,0,0,29.724466,35.892147,95,2150,2.6562
2614,499,0,1,29.79137,35.876617,95,2148,2.6236
2615,499,1,1,29.78164,35.79204,95,2143,2.9347
2616,499,1,1,29.776045,35.703323,95,2150,2.9716
2617,500,1,0,29.705538,35.665195,95,2178,3.0566
2618,500,0,0,29.71361,35.698563,95,2202,2.5685
2619,500,0,0,29.720402,35.73189,95,2218,2.5719
2620,500,0,0,29.726131,35.765232,95,2232,2.6497
2621,500,0,0,29.729292,35.798553,95,2196,2.862
2622,500,0,0,29.735909,35.831856,95,2182,3.4057
2623,498,0,2,29.756878,35.781322,95,2195,2.7761
2624,500,2,0,29.612934,35.671413,95,2194,2.6087
2625,500,0,0,29.619474,35.704765,95,2204,2.6023
2626,500,0,0,29.62781,35.738117,95,2194,2.6406
2627,500,0,0,29.636446,35.771423,95,2174,2.8424
2628,500,0,0,29.64535,35.80474,95,2172,3.1004
2629,500,0,0,29.651445,35.838066,95,2178,2.8097
2630,500,0,0,29.65351,35.87139,95,2140,2.5791
2631,499,0,1,29.660809,35.888557,94,2147,2.804
2632,499,1,1,29.636461,35.851574,94,2164,2.6661
2633,500,1,0,29.565018,35.81316,94,2160,2.9776
2634,500,0,0,29.569729,35.846497,94,2174,3.1355
2635,500,0,0,29.575424,35.879837,94,2186,2.8924
2636,500,0,0,29.582214,35.91315,94,2160,2.8651
2637,500,0,0,29.586922,35.946453,94,2212,2.6187
2638,500,0,0,29.593838,35.97979,94,2174,2.6891
2639,500,0,0,29.602495,36.013134,94,2180,2.9726
2640,500,0,0,29.611403,36.046497,94,2174,3.4134
2641,499,0,1,29.663513,36.027046,94,2148,2.7558
2642,500,1,0,29.595604,35.988228,94,2122,2.9985
2643,499,0,1,29.615763,35.986115,94,2148,2.7991
2644,499,1,1,29.613598,35.89532,94,2133,2.8953
2645,499,1,1,29.612093,35.803394,94,2151,3.5314
2646,500,1,0,29.547577,35.765053,94,2156,2.8843
2647,500,0,0,29.558405,35.798397,94,2138,3.0164
2648,500,0,0,29.566833,35.831753,94,2148,2.6299
2649,500,0,0,29.57409,35.86509,94,2160,2.5886
2650,500,0,0,29.581331,35.89844,94,2158,3.4374
2651,498,0,2,29.705292,35.8363,94,2141,3.2367
2652,499,2,1,29.620754,35.7366,94,2117,3.2252
2653,499,1,1,29.616127,35.645752,94,2131,2.578
2654,499,1,1,29.55939,35.648106,94,2171,3.0183
2655,500,1,0,29.496387,35.610096,94,2164,2.8225
2656,500,0,0,29.504242,35.64346,94,2188,3.6921
2657,500,0,0,29.511505,35.67676,94,2166,3.584
2658,500,0,0,29.517082,35.71007,94,2144,2.8226
2659,500,0,0,29.52378,35.74339,94,2134,2.8241
2660,500,0,0,29.528412,35.776726,94,2156,2.8499
2661,499,0,1,29.589596,35.844482,94,2170,2.8599
2662,499,1,1,29.552464,35.76975,94,2138,2.8733
2663,499,1,1,29.465157,35.6846,95,2169,2.8242
2664,499,1,1,29.46144,35.59555,95,2128,2.863
2665,500,1,0,29.395683,35.55763,95,2134,2.8404
2666,500,0,0,29.406065,35.590946,95,2122,2.9646
2667,500,0,0,29.41402,35.62425,95,2156,2.8063
2668,500,0,0,29.42546,35.657585,95,2190,2.9393
2669,499,0,1,29.431704,35.70581,95,2193,2.8427
2670,499,1,1,29.42713,35.618797,95,2167,2.8162
2671,499,1,1,29.42461,35.5169,95,2196,2.8203
2672,499,1,1,29.422241,35.427963,95,2177,2.8809
2673,500,1,0,29.358973,35.390343,95,2190,2.9028
2674,500,0,0,29.37157,35.423664,95,2176,2.8862
2675,500,0,0,29.379244,35.456993,95,2170,2.8627
2676,500,0,0,29.383295,35.490334,95,2168,2.8755
2677,500,0,0,29.389797,35.523674,95,2140,2.8066
2678,500,0,0,29.398846,35.557026,95,2130,3.0227
2679,500,0,0,29.409042,35.59036,95,2140,2.806
2680,500,0,0,29.418396,35.623695,95,2110,2.8471
2681,500,0,0,29.429562,35.657024,95,2120,2.8653
2682,500,0,0,29.439243,35.690327,95,2132,2.8411
2683,500,0,0,29.448406,35.72366,95,2140,2.7299
2684,500,0,0,29.454453,35.756996,95,2148,2.8895
2685,500,0,0,29.463474,35.790356,95,2148,2.8232
2686,500,0,0,29.472189,35.823727,95,2150,2.7693
2687,500,0,0,29.47771,35.857037,95,2136,2.5781
2688,500,0,0,29.482615,35.890343,95,2170,2.8067
2689,500,0,0,29.486456,35.92366,95,2172,3.0199
2690,499,0,1,29.516544,35.916897,95,2188,3.2541
2691,499,1,1,29.504822,35.827587,95,2172,2.8227
2692,500,1,0,29.432566,35.789204,95,2188,2.8671
2693,500,0,0,29.434734,35.822556,95,2200,2.8641
2694,499,0,1,29.498589,35.832222,95,2208,2.752
2695,499,1,1,29.49021,35.74478,95,2172,2.9201
2696,500,1,0,29.422953,35.70655,95,2148,2.9628
2697,500,0,0,29.431747,35.739853,95,2162,2.8193
2698,499,0,1,29.490612,35.7217,95,2201,2.8436
2699,500,1,0,29.427147,35.683533,95,2188,2.8198
2700,499,0,1,29.496962,35.666965,95,2231,3.0566
2701,500,1,0,29.434898,35.628925,95,2240,3.1776
2702,499,0,1,29.50759,35.59657,95,2240,3.03
2703,500,1,0,29.44391,35.558613,95,2218,2.8556
2704,500,0,0,29.451544,35.59193,95,2228,2.9964
2705,500,0,0,29.460562,35.62526,95,2212,2.8747
2706,500,0,0,29.469963,35.658596,95,2250,2.9984
2707,500,0,0,29.478096,35.691933,95,2202,2.7966
2708,500,0,0,29.484165,35.72528,95,2208,2.9505
2709,500,0,0,29.487772,35.758625,95,2230,3.046
2710,500,0,0,29.493027,35.791958,95,2248,2.6536
2711,500,0,0,29.501005,35.82529,95,2254,2.9428
2712,499,0,1,29.517586,35.87147,95,2233,2.7809
2713,499,1,1,29.507965,35.782894,95,2191,3.0022
2714,500,1,0,29.442556,35.7446,95,2198,2.6525
2715,500,0,0,29.454165,35.77796,95,2202,2.7495
2716,500,0,0,29.466166,35.811325,95,2208,2.8665
2717,499,0,1,29.526587,35.780727,95,2186,2.6477
2718,500,1,0,29.458557,35.742413,95,2170,2.8147
2719,500,0,0,29.46797,35.775723,95,2170,3.0573
2720,500,0,0,29.477543,35.809048,95,2158,2.578
2721,500,0,0,29.485117,35.84239,95,2158,3.3844
2722,500,0,0,29.49056,35.875736,95,2148,2.655
2723,500,0,0,29.497036,35.90908,95,2156,2.959
2724,500,0,0,29.505531,35.94243,95,2162,3.0489
2725,500,0,0,29.51774,35.975754,95,2188,3.1573
2726,500,0,0,29.5298,36.009087,95,2212,2.5721
2727,500,0,0,29.5399,36.04239,95,2156,2.7807
2728,500,0,0,29.547653,36.075726,95,2162,2.7803
2729,500,0,0,29.55598,36.109062,95,2148,2.5557
2730,500,0,0,29.56568,36.142418,95,2158,3.0097
2731,500,0,0,29.57391,36.175785,95,2158,2.8301
2732,500,0,0,29.58109,36.209095,95,2198,3.1478
2733,499,0,1,29.646425,36.291855,95,2208,2.6112
2734,499,1,1,29.640234,36.197712,95,2153,2.5593
2735,500,1,0,29.573158,36.158577,95,2178,3.0457
2736,499,0,1,29.64412,36.248352,95,2201,2.8979
2737,500,1,0,29.581215,36.20913,95,2202,3.3257
2738,500,0,0,29.596264,36.242477,95,2224,2.5944
2739,499,0,1,29.603989,36.27737,95,2209,3.101
2740,500,1,0,29.536642,36.238094,95,2194,2.7351
2741,500,0,0,29.542805,36.271416,95,2174,2.7216
2742,500,0,0,29.550383,36.304718,95,2142,3.6634
2743,500,0,0,29.557423,36.338047,95,2106,2.7954
2744,500,0,0,29.566555,36.371376,95,2138,2.778
2745,500,0,0,29.577494,36.40475,95,2152,2.7478
2746,499,0,1,29.597748,36.4599,95,2158,2.6526
2747,500,1,0,29.532896,36.42023,95,2156,2.8465
2748,500,0,0,29.542715,36.45354,95,2158,2.8462
2749,500,0,0,29.552795,36.486847,95,2168,2.6708
2750,500,0,0,29.561699,36.52018,95,2178,2.6517
2751,500,0,0,29.569786,36.553516,95,2150,2.5979
2752,500,0,0,29.581024,36.586864,95,2156,2.721
2753,500,0,0,29.597332,36.6202,95,2160,2.7953
2754,500,0,0,29.611715,36.653553,95,2184,2.8854
2755,500,0,0,29.624916,36.686893,95,2198,2.6154
2756,500,0,0,29.636953,36.720207,95,2194,2.5682
2757,500,0,0,29.646414,36.753517,95,2192,2.5894
2758,499,0,1,29.712475,36.73317,95,2178,2.716
2759,498,1,2,29.712442,36.622135,95,2165,2.8262
2760,500,2,0,29.57381,36.50889,95,2172,2.7306
2761,500,0,0,29.584877,36.542244,95,2202,2.5893
2762,500,0,0,29.592007,36.57556,95,2174,2.6889
2763,499,0,1,29.65945,36.557312,95,2176,2.5652
2764,500,1,0,29.589684,36.517445,95,2196,2.6323
2765,499,0,1,29.654892,36.505306,95,2263,2.8608
2766,499,1,1,29.651958,36.405327,95,2237,2.7809
2767,500,1,0,29.589605,36.365788,95,2208,2.9723
2768,500,0,0,29.60277,36.39913,95,2190,2.8511
2769,500,0,0,29.615883,36.432484,95,2244,2.8993
2770,500,0,0,29.627937,36.46582,95,2238,2.857
2771,500,0,0,29.639812,36.499138,95,2204,2.674
2772,500,0,0,29.650337,36.53245,95,2216,2.6144
2773,500,0,0,29.660936,36.565773,95,2222,2.5548
2774,500,0,0,29.672888,36.59912,95,2224,2.7069
2775,500,0,0,29.688131,36.632496,95,2214,2.6128
2776,500,0,0,29.701065,36.665844,95,2200,2.6884
2777,500,0,0,29.711073,36.699165,95,2206,2.6873
2778,500,0,0,29.725283,36.73247,95,2192,2.7191
2779,500,0,0,29.73787,36.76578,95,2172,2.648
2780,499,0,1,29.747149,36.797565,95,2173,2.6311
2781,500,1,0,29.683619,36.757248,95,2150,2.6982
2782,500,0,0,29.692533,36.79058,95,2164,3.202
2783,500,0,0,29.699995,36.823914,95,2198,4.2078
2784,500,0,0,29.70897,36.85728,95,2182,4.1946
2785,500,0,0,29.716095,36.890614,95,2166,2.7052
2786,500,0,0,29.72469,36.923935,95,2192,2.8777
2787,499,0,1,29.792099,36.90499,95,2139,2.6596
2788,500,1,0,29.72292,36.86443,95,2134,2.898
2789,500,0,0,29.730173,36.897785,95,2154,3.1698
2790,500,0,0,29.737162,36.93116,95,2166,2.6989
2791,500,0,0,29.745491,36.964508,95,2186,3.384
2792,500,0,0,29.753061,36.99783,95,2174,3.014
2793,500,0,0,29.761038,37.031136,95,2184,3.9647
2794,500,0,0,29.770464,37.064445,95,2178,4.2482
2795,499,0,1,29.838999,37.04673,95,2185,4.1818
2796,498,1,2,29.807816,36.897774,95,2171,3.902
2797,499,2,1,29.731256,36.721424,95,2130,3.2585
2798,500,1,0,29.665989,36.68126,95,2136,3.9868
2799,500,0,0,29.675629,36.71461,95,2128,4.123
2800,500,0,0,29.6841,36.74794,95,2116,4.404
2801,500,0,0,29.69391,36.781265,95,2124,3.1754
2802,500,0,0,29.705372,36.81458,95,2134,3.1715
2803,500,0,0,29.719643,36.847897,95,2164,3.7948
2804,499,0,1,29.689762,36.85738,95,2179,3.6712
2805,500,1,0,29.627449,36.81698,95,2154,3.0907
2806,500,0,0,29.64314,36.85032,95,2150,3.3857
2807,500,0,0,29.6563,36.883636,95,2120,4.0253
2808,500,0,0,29.667377,36.91694,95,2152,4.3458
2809,499,0,1,29.704649,36.966785,95,2180,3.9667
2810,499,1,1,29.699602,36.871647,95,2190,4.0258
2811,499,1,1,29.693127,36.778202,95,2174,3.9111
2812,500,1,0,29.625723,36.737907,95,2160,4.5839
2813,500,0,0,29.630001,36.771255,95,2184,3.52
2814,500,0,0,29.63386,36.804604,95,2190,3.8767
2815,500,0,0,29.637974,36.837933,95,2164,2.8944
2816,500,0,0,29.643833,36.87126,95,2156,3.4033
2817,500,0,0,29.648443,36.90457,95,2146,2.8398
2818,499,0,1,29.709013,36.88353,95,2107,3.1182
2819,499,1,1,29.677256,36.785706,95,2118,3.7843
2820,500,1,0,29.610699,36.74544,95,2120,4.4935
2821,500,0,0,29.620697,36.77879,95,2148,3.592
2822,500,0,0,29.6291,36.812115,95,2182,3.3617
2823,499,0,1,29.646812,36.849045,95,2181,2.8245
2824,500,1,0,29.581554,36.808586,95,2168,3.263
2825,500,0,0,29.591503,36.841892,95,2194,3.1923
2826,500,0,0,29.601404,36.875237,95,2196,2.9601
2827,500,0,0,29.611809,36.908573,95,2186,2.8774
2828,500,0,0,29.621328,36.941917,95,2170,2.8309
2829,500,0,0,29.63197,36.97527,95,2192,2.8582
2830,500,0,0,29.642675,37.008602,95,2200,3.0148
2831,500,0,0,29.653496,37.041935,95,2178,2.9392
2832,500,0,0,29.663599,37.075237,95,2170,2.8572
2833,500,0,0,29.67642,37.10856,95,2172,2.8288
2834,500,0,0,29.684484,37.141933,95,2170,2.8592
2835,500,0,0,29.693483,37.175304,95,2200,2.883
2836,500,0,0,29.701744,37.208656,95,2210,2.8828
2837,500,0,0,29.710482,37.241974,95,2230,2.8192
2838,500,0,0,29.71797,37.275272,95,2212,2.8222
2839,500,0,0,29.724213,37.308586,95,2244,2.8539
2840,500,0,0,29.731445,37.341896,95,2248,2.8281
2841,500,0,0,29.736645,37.37523,95,2266,2.9954
2842,500,0,0,29.74105,37.40857,95,2230,3.2177
2843,500,0,0,29.746496,37.441917,95,2236,3.0536
2844,500,0,0,29.752684,37.475266,95,2184,2.6651
2845,500,0,0,29.75983,37.5086,95,2184,3.106
2846,500,0,0,29.766382,37.54193,95,2214,2.6616
2847,499,0,1,29.73587,37.52602,95,2223,3.0615
2848,500,1,0,29.667507,37.48422,95,2222,2.7645
2849,500,0,0,29.675394,37.51759,95,2196,2.555
2850,500,0,0,29.686392,37.55096,95,2178,3.0246
2851,499,0,1,29.737156,37.527973,95,2164,2.8088
2852,499,1,1,29.728075,37.4327,95,2137,2.8105
2853,500,1,0,29.659468,37.39107,95,2116,2.7156
2854,500,0,0,29.668423,37.42438,95,2104,2.7203
2855,500,0,0,29.675268,37.45769,95,2120,2.6929
2856,500,0,0,29.682144,37.49103,95,2120,2.6091
2857,500,0,0,29.68884,37.524364,95,2134,3.1006
2858,500,0,0,29.694647,37.557713,95,2126,2.8759
2859,500,0,0,29.699682,37.591057,95,2142,2.6492
2860,499,0,1,29.764975,37.673485,95,2162,2.8928
2861,500,1,0,29.695618,37.631393,95,2186,2.781
2862,500,0,0,29.700298,37.664703,95,2216,2.7342
2863,500,0,0,29.704256,37.698017,95,2210,2.848
2864,500,0,0,29.708843,37.73138,95,2206,2.8747
2865,500,0,0,29.71496,37.764755,95,2194,2.8088
2866,500,0,0,29.723066,37.798107,95,2170,2.878
2867,499,0,1,29.792015,37.772568,95,2176,2.7661
2868,500,1,0,29.724024,37.73026,95,2158,2.8436
2869,500,0,0,29.730515,37.76358,95,2180,2.7383
2870,499,0,1,29.796059,37.742645,95,2171,2.8338
2871,500,1,0,29.72519,37.700424,95,2162,2.8267
2872,500,0,0,29.730425,37.73376,95,2202,2.939
2873,500,0,0,29.735567,37.767113,95,2186,2.6353
2874,500,0,0,29.739769,37.80046,95,2178,2.6744
2875,500,0,0,29.745535,37.833805,95,2164,2.7659
2876,500,0,0,29.750643,37.86713,95,2180,2.8472
2877,500,0,0,29.758299,37.900436,95,2180,2.998
2878,498,0,2,29.805376,37.974514,95,2198,2.9236
2879,500,2,0,29.663433,37.855846,95,2168,2.864
2880,500,0,0,29.67525,37.889225,95,2158,2.8552
2881,499,0,1,29.694252,37.87185,95,2167,2.8126
2882,500,1,0,29.623636,37.829353,95,2158,2.611
2883,500,0,0,29.627993,37.86265,95,2166,2.6801
2884,500,0,0,29.635513,37.895973,95,2150,2.7438
2885,500,0,0,29.643564,37.92929,95,2130,2.7023
2886,500,0,0,29.650122,37.96262,95,2128,2.6029
2887,500,0,0,29.654655,37.99596,95,2126,2.5704
2888,500,0,0,29.66038,38.02931,95,2164,2.6544
2889,500,0,0,29.66721,38.062653,95,2196,2.7562
2890,500,0,0,29.671951,38.096,95,2156,2.8901
2891,500,0,0,29.68074,38.12933,95,2156,3.1626
2892,499,0,1,29.639576,38.134106,95,2139,2.8985
2893,499,1,1,29.633982,38.10109,95,2140,2.7869
2894,499,1,1,29.62959,37.999317,95,2187,2.6764
2895,500,1,0,29.56453,37.956627,95,2226,2.9052
2896,498,0,2,29.622112,37.918304,94,2188,3.0296
2897,500,2,0,29.482393,37.799824,94,2178,2.6165
2898,500,0,0,29.491196,37.83312,94,2170,2.651
2899,500,0,0,29.499517,37.866432,94,2216,2.7203
2900,500,0,0,29.510588,37.89975,94,2212,2.7401
2901,500,0,0,29.52239,37.93308,94,2194,2.9404
2902,500,0,0,29.53492,37.96643,94,2206,2.9468
2903,500,0,0,29.54796,37.99978,94,2208,2.8911
2904,500,0,0,29.557203,38.03311,94,2234,2.8878
2905,500,0,0,29.56338,38.066467,94,2256,2.6741
2906,499,0,1,29.628792,38.042683,94,2243,2.7041
2907,499,1,1,29.622211,37.93845,94,2209,2.9917
2908,500,1,0,29.554754,37.895824,94,2248,2.7003
2909,500,0,0,29.561102,37.929188,94,2242,2.9318
2910,500,0,0,29.568819,37.962555,94,2212,2.6156
2911,500,0,0,29.57708,37.99589,94,2224,2.849
2912,500,0,0,29.579975,38.02922,94,2192,3.3245
2913,498,0,2,29.630104,38.016323,94,2217,3.1243
2914,500,2,0,29.484022,37.897438,94,2180,2.7261
2915,500,0,0,29.48953,37.93075,94,2222,2.6996
2916,499,0,1,29.456703,37.920986,94,2198,2.6877
2917,500,1,0,29.393826,37.878433,94,2212,2.6207
2918,500,0,0,29.40769,37.911777,94,2212,3.019
2919,500,0,0,29.419249,37.94511,94,2236,2.8238
2920,500,0,0,29.429153,37.978477,94,2250,2.7017
2921,500,0,0,29.440266,38.01179,94,2256,3.1234
2922,500,0,0,29.452076,38.045116,94,2240,2.8048
2923,500,0,0,29.465477,38.07843,94,2244,3.0273
2924,500,0,0,29.476816,38.111794,94,2232,2.8799
2925,500,0,0,29.486578,38.14516,94,2236,3.3228
2926,500,0,0,29.496128,38.17849,94,2290,2.8513
2927,500,0,0,29.505869,38.21182,94,2270,3.1911
2928,499,0,1,29.453749,38.195183,94,2232,3.3471
2929,500,1,0,29.386694,38.15203,94,2214,2.8879
2930,499,0,1,29.454584,38.22553,94,2224,3.1547
2931,499,1,1,29.408098,38.142025,94,2187,2.686
2932,500,1,0,29.341913,38.099033,94,2196,2.8107
2933,500,0,0,29.348993,38.13237,94,2204,2.6832
2934,499,0,1,29.343735,38.13431,94,2205,2.7349
2935,500,1,0,29.273142,38.09133,94,2212,2.7901
2936,499,0,1,29.33644,38.06545,94,2220,2.6921
2937,500,1,0,29.269331,38.022583,94,2226,2.8031
2938,499,0,1,29.333723,37.997753,94,2262,2.6278
2939,499,1,1,29.325071,37.96899,94,2245,2.8062
2940,499,1,1,29.216927,37.87124,94,2253,2.7523
2941,500,1,0,29.147184,37.82876,94,2272,2.5873
2942,499,0,1,29.112982,37.873177,94,2207,2.9698
2943,500,1,0,29.040525,37.830666,94,2206,2.6578
2944,500,0,0,29.044939,37.86397,94,2238,2.7464
2945,500,0,0,29.050833,37.89728,94,2262,2.7603
2946,499,0,1,29.062138,37.88318,94,2267,2.5781
2947,500,1,0,28.996265,37.840706,94,2278,2.7037
2948,500,0,0,29.005217,37.874046,94,2262,2.7309
2949,500,0,0,29.015554,37.90739,94,2234,2.6523
2950,500,0,0,29.022877,37.94074,94,2214,3.0449
2951,499,0,1,29.081047,37.914684,94,2237,2.5618
2952,499,1,1,29.053345,37.929173,94,2253,2.7629
2953,500,1,0,28.988209,37.886555,94,2244,2.654
2954,500,0,0,28.998825,37.91991,94,2248,2.8595
2955,500,0,0,29.009674,37.953293,94,2252,2.6503
2956,499,0,1,29.077799,38.032753,94,2248,2.848
2957,500,1,0,29.013119,37.98996,94,2244,3.1226
2958,500,0,0,29.023294,38.023262,94,2238,2.6946
2959,500,0,0,29.034323,38.056572,94,2250,2.794
2960,500,0,0,29.044989,38.089878,94,2260,2.8927
2961,499,0,1,29.115103,38.06401,94,2254,2.8345
2962,499,1,1,28.994879,38.034912,94,2239,3.2163
2963,500,1,0,28.931843,37.992115,94,2238,2.8636
2964,500,0,0,28.941729,38.02544,94,2266,3.4005
2965,500,0,0,28.949295,38.058804,94,2288,2.6964
2966,500,0,0,28.953793,38.092117,94,2270,3.6551
2967,500,0,0,28.959213,38.125443,94,2284,2.9991
2968,500,0,0,28.965473,38.15875,94,2284,2.7519
2969,499,0,1,28.92153,38.193157,94,2278,2.6668
2970,500,1,0,28.85943,38.15008,94,2232,2.6502
2971,499,0,1,28.929632,38.105164,94,2255,2.9917
2972,500,1,0,28.865873,38.062225,94,2228,3.2394
2973,500,0,0,28.87323,38.095524,94,2216,2.7609
2974,500,0,0,28.880402,38.12883,94,2226,2.5869
2975,500,0,0,28.890324,38.162144,94,2226,2.7609
2976,499,0,1,28.959953,38.17997,94,2232,2.5808
2977,500,1,0,28.897144,38.136906,94,2208,2.9621
2978,500,0,0,28.906214,38.170242,94,2224,3.0117
2979,500,0,0,28.91669,38.20357,94,2224,2.5901
2980,500,0,0,28.925724,38.23694,94,2218,2.833
2981,500,0,0,28.933592,38.27025,94,2230,2.562
2982,500,0,0,28.945852,38.30357,94,2222,2.6387
2983,500,0,0,28.957897,38.336884,94,2228,2.9688
2984,500,0,0,28.97137,38.370235,94,2238,2.609
2985,500,0,0,28.981895,38.40361,94,2264,2.9241
2986,500,0,0,28.991728,38.43695,94,2286,2.595
2987,500,0,0,29.00295,38.470284,94,2288,2.6343
2988,500,0,0,29.016193,38.503593,94,2292,2.8607
2989,500,0,0,29.025934,38.536896,94,2286,2.6206
2990,499,0,1,28.982422,38.512096,94,2278,2.6109
2991,500,1,0,28.91835,38.468338,94,2290,2.6602
2992,500,0,0,28.92505,38.501698,94,2280,2.6355
2993,500,0,0,28.929726,38.535034,94,2260,2.7905
2994,497,0,3,29.032122,38.412247,94,2264,3.3803
2995,498,3,2,28.931534,38.137688,94,2213,3.66
2996,500,2,0,28.791046,38.018326,94,2218,2.7457
2997,500,0,0,28.79852,38.051643,94,2244,2.8953
2998,500,0,0,28.806656,38.08495,94,2248,2.8639
2999,500,0,0,28.813786,38.118305,94,2276,2.9999
3000,499,0,1,28.778389,38.09226,93,2286,2.994
3001,500,1,0,28.71336,38.049347,93,2262,2.8148
3002,500,0,0,28.725174,38.08268,93,2284,2.6513
3003,500,0,0,28.73814,38.116,93,2280,2.6042
3004,500,0,0,28.746391,38.1493,93,2266,3.3991
3005,499,0,1,28.811583,38.098736,93,2270,2.6835
3006,499,1,1,28.810205,37.988132,93,2232,2.7874
3007,500,1,0,28.747402,37.945446,93,2240,2.6446
3008,498,0,2,28.831335,37.95105,93,2304,2.6568
3009,500,2,0,28.693592,37.83245,93,2264,2.6858
3010,499,0,1,28.712967,37.87302,93,2259,2.7665
3011,500,1,0,28.647808,37.83052,93,2242,2.6098
3012,500,0,0,28.654827,37.863834,93,2226,2.7182
3013,500,0,0,28.662949,37.89715,93,2242,2.7702
3014,500,0,0,28.671846,37.9305,93,2222,2.5952
3015,500,0,0,28.682215,37.96388,93,2240,3.5279
3016,500,0,0,28.693787,37.997208,93,2234,2.6184
3017,499,0,1,28.656538,38.027668,93,2226,2.6472
3018,499,1,1,28.650967,37.91383,93,2246,2.9616
3019,500,1,0,28.581703,37.87124,93,2248,2.5698
3020,500,0,0,28.584356,37.90453,93,2314,3.0508
3021,499,0,1,28.586998,37.95967,93,2319,2.9907
3022,499,1,1,28.5763,37.853893,93,2242,2.6575
3023,500,1,0,28.508347,37.811436,93,2214,2.5889
3024,500,0,0,28.513292,37.844772,93,2248,2.7112
3025,500,0,0,28.522184,37.878124,93,2252,2.6296
3026,500,0,0,28.532059,37.911446,93,2252,2.6105
3027,500,0,0,28.539587,37.94477,93,2246,2.6652
3028,499,0,1,28.60396,37.91418,93,2228,2.6371
3029,500,1,0,28.537077,37.87163,93,2224,2.7102
3030,500,0,0,28.541605,37.905018,93,2260,2.6213
3031,499,0,1,28.585306,37.997677,93,2247,2.5888
3032,500,1,0,28.520315,37.95494,93,2238,2.6354
3033,500,0,0,28.530182,37.988266,93,2188,2.5687
3034,500,0,0,28.541237,38.02157,93,2190,2.58
3035,499,0,1,28.610605,38.108414,93,2190,3.339
3036,499,1,1,28.604202,38.00276,93,2183,2.9354
3037,500,1,0,28.541063,37.960045,93,2176,2.6841
3038,500,0,0,28.55313,37.993366,93,2202,2.5869
3039,500,0,0,28.565687,38.026695,93,2206,2.5887
3040,500,0,0,28.573479,38.06006,93,2224,2.6121
3041,497,0,3,28.620274,37.904537,93,2208,2.6184
3042,500,3,0,28.405922,37.710236,93,2188,2.6757
3043,500,0,0,28.409468,37.743546,93,2226,2.8647
3044,500,0,0,28.412422,37.776897,93,2208,3.0617
3045,500,0,0,28.417233,37.81029,93,2176,2.5983
3046,500,0,0,28.421824,37.843616,93,2174,2.5684
3047,500,0,0,28.426056,37.87694,93,2178,3.1955
3048,500,0,0,28.431065,37.910267,93,2176,2.6138
3049,500,0,0,28.435823,37.94356,93,2194,3.1385
3050,500,0,0,28.441803,37.97687,93,2158,3.1374
3051,499,0,1,28.504698,38.021942,93,2138,2.5465
3052,499,1,1,28.50296,37.913353,93,2119,3.1278
3053,498,1,2,28.558807,37.73372,93,2106,2.7962
3054,500,2,0,28.426321,37.615982,93,2118,2.8469
3055,500,0,0,28.441,37.649326,93,2160,2.7112
3056,500,0,0,28.454107,37.682644,93,2170,2.5798
3057,500,0,0,28.465239,37.71596,93,2166,2.6553
3058,500,0,0,28.475853,37.74927,93,2166,2.5858
3059,500,0,0,28.48518,37.782623,93,2176,2.6992
3060,498,0,2,28.530386,37.706184,93,2168,2.6755
3061,498,2,2,28.507397,37.449684,93,2158,2.6264
3062,500,2,0,28.370104,37.33308,93,2184,2.7157
3063,500,0,0,28.378246,37.3664,93,2202,2.5794
3064,500,0,0,28.390306,37.399715,93,2238,2.5746
3065,499,0,1,28.348207,37.369625,93,2222,2.6314
3066,498,1,2,28.33118,37.28009,93,2208,2.7286
3067,500,2,0,28.197481,37.1642,93,2182,2.8453
3068,500,0,0,28.20823,37.197514,93,2186,2.6428
3069,498,0,2,28.329458,37.127823,93,2188,2.5974
3070,500,2,0,28.190536,37.01253,93,2162,2.5719
3071,500,0,0,28.197166,37.045853,93,2164,2.6857
3072,500,0,0,28.205612,37.079166,93,2194,3.6175
3073,500,0,0,28.213171,37.112473,93,2206,2.6081
3074,500,0,0,28.22154,37.145836,93,2194,2.6471
