tick,population,births,deaths,avgEnergy,avgAge,groups,neighborChecks,tickDurationMs
1140,499,1,1,29.646912,12.501423,5,2213,3.3696
1141,499,1,1,29.661938,12.47797,5,2204,2.8415
1142,499,1,1,29.67856,12.459937,5,2257,2.5715
1143,499,1,1,29.692217,12.440642,5,2280,2.3422
1144,500,1,0,29.64364,12.449026,5,2288,2.3644
1145,500,0,0,29.66673,12.482339,5,2288,2.8355
1146,500,0,0,29.688723,12.515687,5,2286,3.4196
1147,500,0,0,29.711424,12.549028,5,2304,2.979
1148,500,0,0,29.73319,12.582357,5,2280,2.3815
1149,500,0,0,29.752504,12.615685,5,2282,2.3618
1150,500,0,0,29.772158,12.649023,5,2268,2.3514
1151,500,0,0,29.791023,12.682358,5,2266,2.6092
1152,499,0,1,29.867802,12.697075,5,2294,2.9865
1153,499,1,1,29.872292,12.675839,5,2264,2.3896
1154,499,1,1,29.875286,12.662219,5,2277,2.3802
1155,499,1,1,29.878923,12.645178,5,2278,2.3505
1156,500,1,0,29.821114,12.653149,5,2234,2.3737
1157,500,0,0,29.84046,12.686483,5,2290,2.3694
1158,500,0,0,29.861286,12.719828,5,2278,5.0041
1159,500,0,0,29.883371,12.753159,5,2236,6.7761
1160,500,0,0,29.90816,12.786473,5,2258,5.3311
1161,500,0,0,29.932203,12.819817,5,2246,3.57
1162,499,0,1,29.964216,12.863354,5,2243,2.6327
1163,499,1,1,29.97905,12.841173,5,2238,2.4077
1164,500,1,0,29.930214,12.848752,5,2284,2.335
1165,500,0,0,29.957376,12.882091,5,2308,2.3417
1166,500,0,0,29.984425,12.915423,5,2344,2.344
1167,500,0,0,30.008013,12.948749,5,2308,3.1445
1168,499,0,1,30.09226,12.988999,5,2258,3.3016
1169,500,1,0,30.038973,12.996295,5,2224,2.9588
1170,499,0,1,30.123945,13.03135,5,2243,2.7806
1171,500,1,0,30.075212,13.038547,5,2224,2.8003
1172,499,0,1,30.123905,13.058866,5,2233,2.6688
1173,499,1,1,30.055902,13.074377,5,2256,3.0919
1174,500,1,0,30.003016,13.08149,5,2238,5.9647
1175,500,0,0,30.027054,13.114808,5,2272,3.4542
1176,500,0,0,30.05098,13.148152,5,2258,2.8156
1177,500,0,0,30.072054,13.181493,5,2268,2.932
1178,500,0,0,30.092442,13.214822,5,2268,3.2163
1179,500,0,0,30.111519,13.248152,5,2332,3.0751
1180,500,0,0,30.130413,13.281488,5,2338,3.1806
1181,500,0,0,30.150936,13.314824,5,2326,2.9254
1182,499,0,1,30.23122,13.308296,5,2324,2.9448
1183,499,1,1,30.237806,13.28606,5,2296,4.7133
1184,500,1,0,30.17954,13.292762,5,2294,2.8284
1185,500,0,0,30.197361,13.326091,5,2288,3.5316
1186,499,0,1,30.274532,13.299243,5,2299,2.8404
1187,499,1,1,30.279041,13.285755,5,2316,3.7018
1188,500,1,0,30.22317,13.292461,5,2284,4.2148
1189,500,0,0,30.243492,13.325789,5,2296,3.7092
1190,500,0,0,30.264145,13.359107,5,2278,2.9349
1191,500,0,0,30.284164,13.392454,5,2318,4.7938
1192,499,0,1,30.364122,13.372776,5,2301,4.8322
1193,500,1,0,30.304976,13.379294,5,2286,3.9726
1194,500,0,0,30.320993,13.412626,5,2324,3.1626
1195,500,0,0,30.337624,13.445962,5,2288,2.5434
1196,500,0,0,30.354084,13.479297,5,2322,3.5119
1197,500,0,0,30.371105,13.512616,5,2324,3.61
1198,500,0,0,30.385101,13.545962,5,2316,2.4663
1199,499,0,1,30.376146,13.570442,5,2300,3.1193
1200,499,1,1,30.381414,13.552336,5,2257,2.5912
1201,499,1,1,30.38663,13.525934,5,2267,2.5644
1202,500,1,0,30.331297,13.532154,5,2290,4.2978
